1.7287,0.87191,0.4422,0.91994,2.6622,0.59374,0.45917,0.83919,2.4961,0.66238,0.30833,0.80001,2
0.022411,0.55112,0.94667,0.99059,0.17996,0.57679,0.67748,0.94917,2.1644,0.82691,0.46763,0.9051,2
0.35395,0.98009,0.42337,0.98614,0.0042892,0.66535,0.98825,0.99806,0.31702,0.97459,0.34878,0.93141,1
0.32638,0.80111,0.42956,0.93572,1.2499,0.69313,0.38258,0.86145,1.7278,0.79751,0.36303,0.83656,1
1.09,0.8476,0.79331,0.97392,0.22929,0.77371,0.63584,0.96586,1.6214,0.87401,0.36103,0.8852,2
0.13827,0.72728,0.52392,0.9425,1.2294,0.58531,0.42979,0.8589,2.096,0.72657,0.40431,0.83007,2
0.060723,0.5578,0.85186,0.97651,0.87809,0.50785,0.61949,0.90186,1.8742,0.59795,0.60715,0.88375,2
1.083,0.88465,0.33216,0.89605,1.9626,0.41875,0.55322,0.85389,2.8398,0.73203,0.30225,0.79311,2
1.1425,0.92804,0.47054,0.95124,3.3773,0.27234,0.68224,0.89542,1.3378,0.8857,0.36353,0.87074,2
0.13468,0.73234,0.43025,0.93663,1.5264,0.68637,0.35461,0.85004,2.4247,0.75379,0.35046,0.83414,2
0.14292,0.70761,0.53545,0.959,0.81121,0.7114,0.45303,0.89475,1.7391,0.77966,0.43536,0.86262,2
0.036029,0.70949,0.84125,0.98199,1.7157,0.69412,0.39994,0.88063,2.5919,0.79097,0.29264,0.85533,2
0.46759,0.97356,0.41492,0.98055,0.025092,0.55196,0.97388,0.99489,0.44136,0.96544,0.31287,0.89883,2
1.6279,0.88799,0.39082,0.91064,0.33306,0.3993,0.69918,0.92485,3.0501,0.74144,0.35755,0.82078,1
0.65144,0.9588,0.28353,0.92387,0.65441,0.4761,0.63337,0.90585,2.7279,0.78999,0.23263,0.82879,2
2.4824,0.65821,0.35903,0.86323,1.8307,0.63598,0.40791,0.85522,2.6306,0.69728,0.34981,0.83333,1
1.8466,0.63958,0.41671,0.85359,3.8449,0.37733,0.49701,0.81725,2.2438,0.52915,0.42587,0.81668,1
1.7935,0.86602,0.33049,0.90542,1.1187,0.61656,0.46427,0.86434,2.9632,0.66451,0.24238,0.7886,2
0.99148,0.94972,0.38734,0.9734,0.17725,0.75148,0.89077,0.97864,0.55581,0.95394,0.34412,0.9074,2
0.99369,0.90972,0.31498,0.89042,3.2483,0.50702,0.53265,0.83555,1.3913,0.86863,0.29482,0.83974,1
0.70161,0.88696,0.43968,0.94037,0.28964,0.63437,0.62244,0.9342,2.0196,0.83513,0.40968,0.8827,2
0.18554,0.72042,0.45,0.93991,1.0443,0.68422,0.31905,0.85758,1.9023,0.7861,0.30104,0.82359,2
5.4011,0.67209,0.49043,0.89187,0.069838,0.80248,0.95066,0.9912,2.1349,0.66267,0.46799,0.86774,1
0.36343,0.52188,0.53959,0.90697,1.9097,0.27148,0.54549,0.87095,3.4247,0.53736,0.53083,0.84428,1
1.6791,0.89008,0.35054,0.89482,3.1775,0.35931,0.70845,0.89488,1.3365,0.85231,0.33349,0.85784,1
2.6828,0.82787,0.39671,0.92756,0.25754,0.72299,0.86127,0.96837,1.4592,0.85008,0.38175,0.87694,2
1.2492,0.90849,0.55988,0.94622,0.3047,0.60171,0.80635,0.95147,1.6801,0.90538,0.46656,0.92843,2
1.7406,0.83642,0.74484,0.96823,0.73785,0.77968,0.69337,0.94995,0.91019,0.92443,0.44308,0.93705,2
0.9511,0.42134,0.39695,0.83963,3.831,0.30104,0.37228,0.78367,3.3663,0.52384,0.35747,0.77446,1
1.5224,0.88167,0.5471,0.94327,0.51474,0.51959,0.71715,0.93137,2.1499,0.72038,0.47017,0.86379,2
0.38191,0.53397,0.5701,0.9127,2.1483,0.49652,0.53867,0.85308,2.9112,0.76503,0.27982,0.8283,2
1.6694,0.88894,0.30062,0.89127,2.5507,0.46587,0.61941,0.87709,2.2597,0.74568,0.27423,0.8082,1
1.8926,0.86635,0.30387,0.91751,0.91253,0.69528,0.41205,0.87341,2.5375,0.74845,0.2139,0.79107,2
0.14476,0.66539,0.52548,0.93685,0.89531,0.57025,0.44604,0.86803,3.1669,0.66335,0.41737,0.82878,2
2.4805,0.60784,0.42005,0.88195,1.1861,0.53663,0.50676,0.86631,4.8105,0.55757,0.32891,0.76866,2
3.1699,0.74035,0.58116,0.91611,0.12632,0.74278,0.88355,0.97764,2.2204,0.66727,0.57807,0.89037,2
0.49721,0.97332,0.42002,0.98269,0.011366,0.81404,0.94025,0.99498,0.28097,0.97183,0.3809,0.94037,1
0.25815,0.97788,0.4982,0.98269,0.095573,0.80489,0.52408,0.96071,0.57509,0.94481,0.39117,0.89758,1
0.32132,0.94906,0.42884,0.95899,0.50496,0.75137,0.45395,0.9227,1.9036,0.86996,0.26618,0.87879,2
0.37696,0.58699,0.56179,0.94964,1.5239,0.66133,0.31228,0.83808,2.1664,0.75944,0.29928,0.81868,2
1.6833,0.77043,0.43848,0.88991,4.2575,0.42188,0.4238,0.79719,2.2802,0.5665,0.34763,0.80702,2
1.9742,0.89619,0.46008,0.9508,0.32128,0.58924,0.77937,0.95027,2.0217,0.83441,0.36983,0.85992,2
0.90677,0.53613,0.53162,0.94464,2.3136,0.66376,0.26422,0.80215,1.3558,0.78861,0.26247,0.80911,2
0.49432,0.57862,0.42234,0.88953,4.6615,0.52831,0.42637,0.83897,2.9157,0.62995,0.412,0.83297,1
0.62687,0.56794,0.32378,0.89051,4.1064,0.6291,0.28308,0.76206,1.2432,0.70297,0.29713,0.82538,1
1.0626,0.93183,0.55759,0.96425,0.078692,0.48947,0.84554,0.97271,1.554,0.89148,0.32251,0.91756,2
0.51302,0.94307,0.5967,0.97663,0.12903,0.80381,0.64983,0.96616,0.39254,0.9444,0.57409,0.93744,1
1.6004,0.76496,0.32092,0.88307,1.0342,0.55679,0.42036,0.84943,3.2285,0.66828,0.28683,0.77807,1
1.0653,0.86068,0.50479,0.92661,2.3997,0.46242,0.652,0.88535,2.1052,0.72012,0.46104,0.86038,2
0.52825,0.90818,0.8534,0.98901,0.093306,0.76112,0.80919,0.97877,0.64743,0.94648,0.45755,0.95206,2
1.6448,0.89071,0.29749,0.89228,0.46748,0.58149,0.63323,0.91007,2.6662,0.73348,0.22276,0.7821,1
1.759,0.8785,0.27035,0.90543,0.56164,0.62787,0.47063,0.89579,3.7611,0.71695,0.22246,0.76719,1
1.0922,0.92599,0.61657,0.96811,0.039262,0.80769,0.86992,0.98382,0.85933,0.91663,0.5173,0.95791,2
1.5841,0.88036,0.39716,0.91827,1.4263,0.58692,0.73311,0.92724,1.401,0.85952,0.38864,0.90077,2
1.4939,0.81268,0.56765,0.92674,0.21936,0.39071,0.77999,0.94958,2.4214,0.68854,0.56665,0.89015,1
0.60538,0.95801,0.54383,0.9772,0.054044,0.55483,0.8964,0.98431,0.75518,0.94278,0.43996,0.95122,2
0.83343,0.76294,0.52179,0.93551,1.9024,0.63519,0.36096,0.82137,2.3601,0.68442,0.35139,0.80836,2
0.75551,0.94739,0.26492,0.92698,0.32197,0.44052,0.69818,0.92991,1.8002,0.84523,0.22165,0.83623,2
0.0056526,0.32553,0.98755,0.99738,0.25383,0.53712,0.71219,0.94445,2.3955,0.81523,0.54402,0.90482,2
0.76115,0.52707,0.41253,0.86857,2.7458,0.56365,0.40097,0.82333,2.5723,0.55848,0.37869,0.81013,1
0.65106,0.72863,0.40911,0.90362,4.0981,0.6944,0.39367,0.81755,0.6536,0.6419,0.41315,0.88581,1
0.65997,0.95494,0.49191,0.94956,0.33759,0.58461,0.53042,0.92256,1.6345,0.81296,0.27835,0.87479,2
0.38137,0.24986,0.60017,0.89818,4.326,0.26624,0.59638,0.83726,1.4237,0.32575,0.59638,0.86417,1
0.37958,0.96958,0.49169,0.98539,0.011229,0.60961,0.97652,0.99633,0.31347,0.97826,0.41875,0.94273,2
1.6275,0.79572,0.31959,0.88951,1.9567,0.6795,0.45173,0.85058,2.3376,0.71163,0.29934,0.81447,2
1.292,0.80637,0.52102,0.93595,2.0706,0.60477,0.34688,0.85473,3.6097,0.6877,0.31221,0.83191,2
0.22172,0.52605,0.45786,0.91049,2.884,0.51975,0.38635,0.79824,2.3521,0.5792,0.38381,0.80714,2
1.3396,0.85365,0.34901,0.87316,2.8258,0.38399,0.52538,0.83769,3.6051,0.61599,0.32215,0.78197,2
0.41305,0.69711,0.41093,0.91391,2.6665,0.72531,0.37968,0.80978,1.3291,0.69053,0.38675,0.83839,1
2.8189,0.51497,0.24543,0.83806,4.1787,0.65956,0.218,0.76498,2.0743,0.57023,0.22969,0.78687,1
1.3669,0.87287,0.38434,0.91456,1.914,0.72922,0.54984,0.88387,1.5306,0.77435,0.36543,0.84735,1
0.17751,0.85959,0.36953,0.94674,1.6544,0.73385,0.32549,0.83233,1.4654,0.80208,0.30775,0.81922,1
0.62912,0.96284,0.49635,0.97579,0.50368,0.66849,0.91764,0.97902,0.47659,0.9507,0.48683,0.91994,1
2.9151,0.74218,0.52656,0.90152,2.7505,0.46032,0.65112,0.88906,2.7714,0.59219,0.43835,0.83771,2
0.97074,0.33651,0.42945,0.83609,4.4117,0.27618,0.40979,0.78543,3.4267,0.43483,0.39859,0.78398,1
1.3218,0.92887,0.41003,0.93265,2.3663,0.42384,0.61858,0.87735,2.2375,0.82049,0.30749,0.85266,2
1.3515,0.87272,0.49501,0.94423,0.054075,0.5513,0.86237,0.97804,1.7126,0.85548,0.46351,0.90279,2
1.4979,0.90307,0.32241,0.92781,2.9799,0.40066,0.58969,0.85651,1.4514,0.85638,0.20556,0.80158,2
2.3309,0.76297,0.48496,0.89857,1.7665,0.47629,0.51893,0.85429,2.7303,0.53302,0.41458,0.8179,2
0.59203,0.60851,0.45746,0.89966,1.7831,0.57134,0.43018,0.83771,2.4956,0.64695,0.42968,0.83,1
0.73438,0.50175,0.43629,0.87978,2.3873,0.52503,0.4435,0.83643,3.0609,0.58832,0.39373,0.80455,1
0.94825,0.44248,0.40993,0.86268,3.5938,0.47142,0.41153,0.79797,2.3956,0.54279,0.38848,0.80968,1
1.1034,0.84747,0.46819,0.88165,3.4455,0.28579,0.62805,0.8566,1.1561,0.81301,0.45938,0.85529,1
2.4358,0.80901,0.27228,0.85837,2.3935,0.58098,0.46651,0.83015,2.8825,0.66513,0.2445,0.76731,1
0.074709,0.64689,0.80823,0.97893,0.73991,0.69449,0.37738,0.92042,3.296,0.78247,0.34995,0.86808,2
0.24445,0.42848,0.70122,0.9356,1.7189,0.37911,0.65039,0.8894,2.3424,0.4747,0.61937,0.87258,2
1.8496,0.82967,0.70002,0.95591,0.039982,0.65897,0.97115,0.99346,0.9549,0.82151,0.69813,0.93123,2
2.0729,0.8342,0.55248,0.93795,0.099939,0.74039,0.92961,0.98506,1.9766,0.77255,0.54127,0.89827,2
1.5318,0.88563,0.50017,0.95291,1.4458,0.77303,0.25362,0.84794,1.7745,0.80505,0.24097,0.83066,2
2.717,0.8282,0.35506,0.90564,2.5875,0.48736,0.47714,0.84013,1.9554,0.76275,0.29835,0.82321,2
0.40715,0.75963,0.44814,0.93077,1.4114,0.64313,0.40692,0.85947,1.7488,0.80041,0.39613,0.83534,1
1.7131,0.90454,0.45697,0.96102,0.41532,0.84308,0.77028,0.95052,0.9314,0.91076,0.42359,0.90532,2
0.75051,0.89652,0.48783,0.93327,2.4985,0.55526,0.64651,0.88714,1.4163,0.81058,0.45477,0.87759,2
1.0577,0.88064,0.44577,0.94745,1.3898,0.67846,0.3922,0.86444,2.3367,0.77752,0.20826,0.79691,2
0.43148,0.97651,0.44404,0.98411,0.011657,0.63858,0.96535,0.99474,0.35306,0.96744,0.34095,0.9153,1
0.47891,0.90444,0.88369,0.99026,0.026149,0.68836,0.98651,0.997,0.87646,0.94118,0.5466,0.95261,2
2.0243,0.79172,0.40427,0.89821,0.53695,0.52455,0.59083,0.90381,3.4059,0.63964,0.34979,0.80029,2
3.5067,0.70495,0.60394,0.91704,0.23094,0.762,0.90357,0.97691,1.3096,0.71356,0.59694,0.89876,2
2.221,0.83394,0.42993,0.9151,0.1943,0.43608,0.78541,0.95322,1.9594,0.79133,0.40228,0.8748,1
1.5798,0.80459,0.58364,0.90571,1.7134,0.15474,0.77811,0.91548,1.4619,0.70899,0.5804,0.88354,1
0.067402,0.83377,0.53987,0.96656,1.6936,0.71579,0.37926,0.8642,1.9623,0.83271,0.36551,0.84177,2
0.5038,0.97743,0.46254,0.9842,0.010049,0.55469,0.97686,0.99595,0.49802,0.96519,0.38831,0.90289,1
1.7908,0.83555,0.54693,0.94456,1.5187,0.76569,0.47464,0.89476,2.4572,0.80731,0.28393,0.83018,2
0.73779,0.47753,0.54292,0.87306,3.6555,0.3569,0.53466,0.82737,1.0665,0.37892,0.54156,0.85941,1
0.93998,0.84112,0.52324,0.90999,2.8404,0.40434,0.6622,0.88115,1.4718,0.69089,0.51756,0.87274,1
0.61149,0.51109,0.46827,0.88162,2.9156,0.48974,0.44872,0.81532,1.8539,0.52226,0.45379,0.8329,1
2.1131,0.86316,0.42331,0.92955,0.28701,0.6651,0.61194,0.93083,3.7893,0.77563,0.32172,0.83928,2
1.3084,0.88818,0.31662,0.90376,0.63205,0.53781,0.56725,0.89958,2.9893,0.74995,0.2883,0.81164,1
0.022426,0.59575,0.9226,0.98879,0.77976,0.59987,0.68171,0.92908,3.7846,0.77223,0.34532,0.85491,2
1.4368,0.90206,0.4137,0.90682,1.7172,0.20411,0.72641,0.90956,1.5726,0.75735,0.4129,0.85317,1
1.4119,0.91494,0.57968,0.96836,0.011121,0.56538,0.97493,0.99589,1.0948,0.89621,0.55943,0.91247,1
1.1603,0.88781,0.34066,0.87473,4.6861,0.30855,0.58147,0.8424,2.104,0.76035,0.31115,0.81685,1
0.21219,0.98084,0.51017,0.98564,0.06345,0.92201,0.57571,0.97276,0.30748,0.97096,0.44163,0.94735,1
2.7295,0.57364,0.40262,0.8311,2.1322,0.34746,0.5594,0.85162,3.1359,0.51729,0.39955,0.80557,1
0.3,0.82327,0.46491,0.94516,0.86115,0.80475,0.39745,0.87488,1.259,0.802,0.40709,0.86815,1
0.35251,0.46232,0.56436,0.91012,3.6343,0.49014,0.55784,0.8427,1.208,0.51478,0.56054,0.87218,1
0.41176,0.46695,0.55798,0.92955,2.1983,0.53223,0.4774,0.83976,2.4883,0.57827,0.47364,0.84006,2
3.7655,0.76371,0.47447,0.90344,0.063082,0.50189,0.82965,0.96964,2.6066,0.69967,0.43144,0.85193,1
2.8101,0.58246,0.21748,0.83291,1.593,0.52801,0.22644,0.79125,4.234,0.6001,0.16217,0.72898,1
0.62552,0.45572,0.43261,0.86768,6.0189,0.38642,0.41942,0.78862,2.3001,0.51619,0.4242,0.81556,1
1.3885,0.87981,0.59749,0.95356,0.087439,0.60324,0.82151,0.97003,1.1323,0.8353,0.51338,0.90762,2
0.60227,0.97155,0.49057,0.9808,0.077344,0.19437,0.9822,0.99637,0.6057,0.95394,0.43758,0.91781,1
0.56066,0.56482,0.48619,0.90278,1.7633,0.54546,0.4716,0.8455,1.9191,0.62322,0.47977,0.84471,1
1.0957,0.90974,0.48836,0.93138,0.21593,0.31591,0.81594,0.95247,2.277,0.7888,0.46472,0.87628,1
1.7648,0.8894,0.54665,0.96041,0.29769,0.76242,0.83923,0.96347,0.75558,0.8872,0.52855,0.90974,2
1.5518,0.89898,0.262,0.90083,0.68172,0.56516,0.58847,0.9042,2.8149,0.76661,0.23993,0.80832,1
1.3576,0.91677,0.36932,0.93663,0.31651,0.50915,0.74016,0.94216,2.6605,0.78439,0.26461,0.83192,2
0.46054,0.67512,0.4888,0.91355,2.4716,0.68633,0.46516,0.84672,1.5029,0.60028,0.45616,0.86192,1
2.1172,0.80702,0.40579,0.90076,0.94332,0.63404,0.47853,0.8768,3.1814,0.64791,0.35793,0.81371,2
1.0863,0.93656,0.61537,0.97731,0.18416,0.82529,0.64841,0.96449,0.84439,0.9331,0.39688,0.94041,2
2.853,0.78322,0.4633,0.91244,0.73992,0.73368,0.47623,0.89826,2.7434,0.75975,0.24414,0.80991,2
1.584,0.69796,0.61647,0.91764,0.31152,0.62044,0.62218,0.92027,2.2234,0.59249,0.61075,0.88899,1
0.65306,0.9579,0.30296,0.94188,0.20224,0.4059,0.79762,0.95219,1.7358,0.86728,0.28834,0.87082,1
1.4372,0.87255,0.5221,0.95387,0.0073376,0.64063,0.97738,0.9967,1.4394,0.85883,0.48697,0.92098,2
2.4562,0.82763,0.50645,0.93258,0.66612,0.80767,0.46777,0.90337,1.8565,0.78089,0.31632,0.84067,2
1.902,0.89638,0.44834,0.95662,0.074786,0.32575,0.92458,0.98209,1.02,0.90776,0.40562,0.88889,2
2.2852,0.85619,0.59368,0.9497,1.7847,0.79359,0.37645,0.86053,2.2822,0.7509,0.33483,0.84867,2
0.97479,0.91467,0.22279,0.90098,0.97659,0.63859,0.48694,0.88662,3.0083,0.78609,0.21485,0.84995,2
2.065,0.85029,0.43701,0.92317,0.9324,0.69405,0.28688,0.84515,3.3389,0.6958,0.19197,0.77879,2
0.86178,0.50402,0.38162,0.86988,4.5759,0.52475,0.34367,0.77023,1.8288,0.58997,0.35883,0.80929,1
1.2328,0.70832,0.49124,0.9348,0.64418,0.70721,0.41164,0.89926,2.8069,0.80616,0.37862,0.85054,2
0.84566,0.93851,0.51972,0.95613,0.4668,0.56135,0.67623,0.92937,2.119,0.85962,0.43499,0.89485,2
5.4845,0.60065,0.241,0.80842,1.7232,0.59551,0.5371,0.86856,3.9428,0.51863,0.2283,0.7367,1
0.57632,0.68305,0.69702,0.94971,0.34841,0.54692,0.66743,0.92785,2.5248,0.60136,0.63323,0.89317,2
1.7564,0.82014,0.35679,0.88204,1.1787,0.48267,0.56529,0.87572,2.9292,0.66078,0.33929,0.82574,2
2.2332,0.80349,0.63103,0.94281,0.23548,0.75886,0.63649,0.94601,1.2856,0.76009,0.49392,0.90369,2
0.45841,0.95999,0.39813,0.93589,1.1467,0.26972,0.40013,0.9063,1.1962,0.88367,0.29572,0.87146,1
1.915,0.87812,0.27024,0.91149,0.42549,0.60257,0.56589,0.9154,2.7603,0.76609,0.23586,0.80184,1
0.27074,0.61572,0.3699,0.9093,2.9668,0.65064,0.29536,0.78707,1.9893,0.7121,0.29599,0.80503,2
2.6153,0.65072,0.3399,0.86565,0.829,0.58859,0.37635,0.86566,3.654,0.62746,0.33874,0.80535,1
0.4619,0.9588,0.40686,0.95542,0.18923,0.70872,0.48484,0.93491,1.2399,0.89054,0.33764,0.89377,1
0.92762,0.70433,0.4419,0.91456,0.81561,0.65932,0.42535,0.87771,1.8236,0.73819,0.41996,0.85314,1
2.177,0.84119,0.5186,0.94467,0.86203,0.7924,0.48444,0.8987,1.844,0.81944,0.2952,0.84586,2
1.2323,0.90214,0.62868,0.96797,0.021477,0.45339,0.98114,0.99576,0.75965,0.89088,0.60855,0.92878,2
0.27825,0.58227,0.64738,0.9503,0.57365,0.6127,0.48266,0.89226,2.319,0.70811,0.4572,0.84236,2
1.0652,0.66801,0.64307,0.92996,1.6335,0.42916,0.73358,0.91649,1.8221,0.5873,0.6323,0.89495,2
3.9814,0.48672,0.37082,0.85478,0.83343,0.58741,0.55272,0.89516,5.1137,0.52374,0.30427,0.75354,2
0.81097,0.90657,0.26622,0.89991,1.4426,0.67374,0.39042,0.83802,3.0429,0.75008,0.23017,0.78683,1
0.065564,0.67204,0.79888,0.97305,0.31483,0.58723,0.60188,0.93363,1.0963,0.86815,0.45706,0.91019,2
1.0249,0.85561,0.54019,0.94529,0.97114,0.72792,0.37342,0.88718,2.0714,0.78463,0.30108,0.86048,2
0.98876,0.63356,0.35742,0.90742,0.70637,0.62434,0.36142,0.87226,2.5636,0.74005,0.30749,0.81,2
0.40794,0.72719,0.46335,0.925,1.7146,0.56407,0.44298,0.86278,1.5043,0.77975,0.41947,0.85001,1
1.9288,0.79827,0.35505,0.88559,4.6284,0.39213,0.63683,0.87086,1.6902,0.78834,0.32175,0.8443,2
0.57675,0.66116,0.42462,0.89884,0.9993,0.58561,0.38822,0.85782,2.0548,0.64206,0.37596,0.83474,1
0.29173,0.66873,0.63414,0.93959,0.31213,0.50132,0.6319,0.923,2.0805,0.62442,0.59578,0.88702,2
0.61242,0.95202,0.46503,0.97488,0.061213,0.54687,0.92215,0.98417,0.33476,0.96479,0.39874,0.93296,2
0.74269,0.53458,0.48348,0.90981,1.3194,0.55637,0.48166,0.8678,2.3511,0.65339,0.47331,0.84945,1
2.1776,0.63028,0.25782,0.84463,2.1737,0.53263,0.2499,0.80569,4.1297,0.57062,0.23841,0.74968,1
2.2239,0.86473,0.51679,0.94803,0.24089,0.78254,0.86105,0.96879,1.3173,0.86432,0.50574,0.89778,2
1.0562,0.67654,0.53713,0.92608,1.5139,0.61114,0.39022,0.83718,3.0851,0.64211,0.38105,0.81491,2
0.084375,0.76937,0.56862,0.95921,1.1778,0.70286,0.39326,0.89187,2.4628,0.80402,0.39512,0.87185,2
0.1882,0.6434,0.47706,0.93731,1.5737,0.60125,0.37362,0.83433,2.2114,0.71285,0.35464,0.81078,2
0.63312,0.90312,0.36879,0.9211,1.1195,0.61272,0.36877,0.85161,3.045,0.71336,0.2438,0.79027,2
0.39643,0.96242,0.34493,0.9414,1.0193,0.51642,0.39232,0.89759,1.3677,0.87474,0.28412,0.8651,1
4.4496,0.57426,0.20171,0.82813,1.7477,0.59025,0.36487,0.82974,3.5285,0.57192,0.16298,0.71834,1
1.162,0.90183,0.34956,0.94225,0.021615,0.70106,0.93446,0.99085,1.0827,0.90916,0.33585,0.91266,2
0.80169,0.89631,0.40362,0.93628,0.30622,0.59174,0.57535,0.92101,3.1892,0.80029,0.34851,0.82662,1
0.28869,0.83101,0.41462,0.94271,0.95665,0.72755,0.34734,0.87145,1.2521,0.8113,0.3532,0.85582,1
2.8498,0.76049,0.47217,0.91149,0.48032,0.6946,0.66099,0.92259,2.22,0.72161,0.40003,0.85215,2
0.87767,0.82739,0.85432,0.98023,0.4479,0.7568,0.74419,0.95153,1.9076,0.82185,0.57604,0.91776,2
1.8015,0.82403,0.51345,0.93415,0.10335,0.70249,0.56452,0.94912,1.2481,0.85385,0.47971,0.90949,1
6.2308,0.67627,0.48035,0.88464,0.0040135,0.15283,0.99127,0.99799,2.2401,0.6727,0.45417,0.85898,1
1.1006,0.87374,0.6128,0.95851,0.29856,0.6407,0.62164,0.93483,3.4478,0.75846,0.277,0.81615,2
1.5986,0.88361,0.45441,0.93023,0.32549,0.48762,0.73215,0.93641,2.5101,0.75648,0.39462,0.85806,2
2.6746,0.7808,0.29709,0.8536,1.9626,0.50932,0.50598,0.84823,4.2661,0.70874,0.26173,0.77993,1
0.03799,0.54289,0.99654,0.9991,0.017004,0.96379,0.52346,0.99273,0.32673,0.97616,0.43732,0.96636,2
1.0022,0.42082,0.82342,0.97221,2.4599,0.63434,0.38293,0.85109,2.3087,0.77866,0.25128,0.8111,2
1.2422,0.92273,0.36637,0.96625,0.18735,0.7997,0.83399,0.96875,0.4894,0.95446,0.32893,0.91013,2
2.3185,0.76697,0.68443,0.94148,0.1739,0.8099,0.75949,0.95992,1.51,0.74959,0.67889,0.9183,2
3.4544,0.73665,0.21474,0.83983,1.3541,0.45281,0.43825,0.83945,3.8161,0.65905,0.17444,0.7264,1
1.9332,0.85731,0.50494,0.92612,2.8984,0.55684,0.58144,0.87676,1.8034,0.71493,0.39789,0.83896,2
0.51353,0.9592,0.28071,0.93426,1.1627,0.49714,0.32596,0.88819,2.4891,0.75558,0.22276,0.82032,1
0.6313,0.96708,0.34026,0.95302,0.21824,0.23747,0.85578,0.96909,1.5915,0.89414,0.29765,0.86897,1
3.7307,0.63694,0.39182,0.86191,0.45866,0.47227,0.68166,0.92203,3.9768,0.56781,0.37433,0.79664,1
1.0627,0.70841,0.67919,0.94722,0.4102,0.59133,0.62088,0.92157,2.2576,0.67202,0.58814,0.88708,2
1.8752,0.84256,0.61115,0.94546,0.57589,0.70207,0.742,0.93856,1.728,0.79639,0.59764,0.91577,2
1.8438,0.8291,0.42904,0.92215,2.324,0.62981,0.29246,0.84556,3.2226,0.7454,0.23689,0.8191,2
0.10285,0.7605,0.61008,0.95936,2.1532,0.56101,0.3141,0.82762,3.1172,0.70659,0.30245,0.79656,2
0.64853,0.39887,0.59764,0.91679,2.1461,0.43661,0.57383,0.87249,3.0876,0.47546,0.51987,0.84505,2
1.7137,0.8274,0.7422,0.9615,0.61667,0.73277,0.7338,0.93483,1.3047,0.7823,0.60921,0.90051,2
3.0387,0.71535,0.2244,0.87119,0.63902,0.62789,0.45777,0.8933,3.3529,0.69207,0.19052,0.79612,2
0.036336,0.85331,0.72471,0.98236,1.6432,0.71331,0.39434,0.86809,0.76912,0.84693,0.40056,0.87774,2
1.8172,0.74074,0.2369,0.85721,1.6007,0.46743,0.29993,0.79754,3.5524,0.69203,0.17384,0.74177,1
5.852,0.64482,0.44605,0.86484,0.060723,0.37619,0.86698,0.97296,3.0265,0.60103,0.41582,0.82915,1
0.55674,0.5986,0.46698,0.89737,2.1479,0.42684,0.46293,0.84139,2.5339,0.63816,0.42955,0.825,1
